2022-07-10 21:38:44,851 DEBUG Enable ResSFL fine-tuning: arch-res_normN4C64-alpha-2.0-ssim-0.6, using svhn as auxiliary data
2022-07-11 09:14:16,918 DEBUG epoch:121, knn_val_accu: 10.00, contrast_loss: 17.29, contrast_acc: 100.00, gan_train_loss: 0.4794, gan_eval_loss: 0.4794
2022-07-11 09:19:52,256 DEBUG epoch:122, knn_val_accu: 10.00, contrast_loss: 17.21, contrast_acc: 100.00, gan_train_loss: 0.4797, gan_eval_loss: 0.4797
2022-07-11 09:25:27,836 DEBUG epoch:123, knn_val_accu: 10.00, contrast_loss: 15.41, contrast_acc: 100.00, gan_train_loss: 0.4793, gan_eval_loss: 0.4793
2022-07-11 09:31:04,811 DEBUG epoch:124, knn_val_accu: 10.00, contrast_loss: 16.06, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 09:36:40,657 DEBUG epoch:125, knn_val_accu: 10.00, contrast_loss: 15.66, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 09:42:15,876 DEBUG epoch:126, knn_val_accu: 10.00, contrast_loss: 16.12, contrast_acc: 100.00, gan_train_loss: 0.4791, gan_eval_loss: 0.4791
2022-07-11 09:47:52,059 DEBUG epoch:127, knn_val_accu: 10.00, contrast_loss: 16.80, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 09:53:25,458 DEBUG epoch:128, knn_val_accu: 10.00, contrast_loss: 16.60, contrast_acc: 100.00, gan_train_loss: 0.4787, gan_eval_loss: 0.4787
2022-07-11 09:58:58,207 DEBUG epoch:129, knn_val_accu: 10.00, contrast_loss: 17.38, contrast_acc: 100.00, gan_train_loss: 0.4796, gan_eval_loss: 0.4796
2022-07-11 10:04:32,643 DEBUG epoch:130, knn_val_accu: 10.00, contrast_loss: 17.40, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 10:10:06,571 DEBUG epoch:131, knn_val_accu: 10.00, contrast_loss: 17.40, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 10:15:39,595 DEBUG epoch:132, knn_val_accu: 10.00, contrast_loss: 17.40, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 10:21:15,630 DEBUG epoch:133, knn_val_accu: 10.00, contrast_loss: 17.40, contrast_acc: 100.00, gan_train_loss: 0.4794, gan_eval_loss: 0.4794
2022-07-11 10:26:57,606 DEBUG epoch:134, knn_val_accu: 10.00, contrast_loss: 17.40, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 10:32:40,179 DEBUG epoch:135, knn_val_accu: 10.00, contrast_loss: 17.39, contrast_acc: 100.00, gan_train_loss: 0.4792, gan_eval_loss: 0.4792
2022-07-11 10:38:19,639 DEBUG epoch:136, knn_val_accu: 10.00, contrast_loss: 17.33, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 10:44:01,626 DEBUG epoch:137, knn_val_accu: 10.00, contrast_loss: 17.23, contrast_acc: 100.00, gan_train_loss: 0.4793, gan_eval_loss: 0.4793
2022-07-11 10:49:42,078 DEBUG epoch:138, knn_val_accu: 10.00, contrast_loss: 17.26, contrast_acc: 100.00, gan_train_loss: 0.4785, gan_eval_loss: 0.4785
2022-07-11 10:55:23,936 DEBUG epoch:139, knn_val_accu: 10.00, contrast_loss: 17.32, contrast_acc: 100.00, gan_train_loss: 0.4795, gan_eval_loss: 0.4795
2022-07-11 11:01:05,106 DEBUG epoch:140, knn_val_accu: 10.00, contrast_loss: 17.35, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 11:06:47,100 DEBUG epoch:141, knn_val_accu: 10.00, contrast_loss: 17.37, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 11:12:28,579 DEBUG epoch:142, knn_val_accu: 10.00, contrast_loss: 17.37, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 11:18:10,038 DEBUG epoch:143, knn_val_accu: 10.00, contrast_loss: 17.37, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 11:23:52,040 DEBUG epoch:144, knn_val_accu: 10.00, contrast_loss: 17.37, contrast_acc: 100.00, gan_train_loss: 0.4792, gan_eval_loss: 0.4792
2022-07-11 11:29:34,012 DEBUG epoch:145, knn_val_accu: 10.00, contrast_loss: 17.36, contrast_acc: 100.00, gan_train_loss: 0.4791, gan_eval_loss: 0.4791
2022-07-11 11:35:16,449 DEBUG epoch:146, knn_val_accu: 10.00, contrast_loss: 17.36, contrast_acc: 100.00, gan_train_loss: 0.4791, gan_eval_loss: 0.4791
2022-07-11 11:40:59,013 DEBUG epoch:147, knn_val_accu: 10.00, contrast_loss: 17.36, contrast_acc: 100.00, gan_train_loss: 0.4794, gan_eval_loss: 0.4794
2022-07-11 11:46:42,109 DEBUG epoch:148, knn_val_accu: 10.00, contrast_loss: 17.36, contrast_acc: 100.00, gan_train_loss: 0.4784, gan_eval_loss: 0.4784
